id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
hs3030,TV Show,Claymore,,,Japan,2010-09-10,2007,TV-MA,1,Season,"Action, Adventure, Anime","a deadly breed of monster - the yoma - has only one foe: claymore. these warrior women, human-yoma hybrids, can deliver salvation by the edge of a blade - for a fee. this is the tale of the claymore called clare's solitary path to vengeance.",52
hs3031,TV Show,Initial D,,,Japan,2010-07-21,1998,TV-14,3,Season,"Anime, International","takumi's joined the project d racing crew, and his reputation precedes him across the region. new challengers and courses mean new dangers, but no matter the obstacle in takumi's headlights, he'll do whatever it takes to put it in the rearview mirror.",44
hs3032,TV Show,Fruits Basket,,,Japan,2010-07-16,2001,TV-14,1,Season,"Anime, Comedy, Drama","when a member of the sohma family is embraced by a person of the opposite gender, they transform into an animal of the chinese zodiac! a young girl stumbles upon their hidden secret and life at the sohma house changes forever! young tohru honda must promise the secret will remain her own... or face the consequences!",6
hs3033,TV Show,D.Gray-man,,,Japan,2010-04-30,2006,TV-14,1,Season,"Action, Adventure, Anime","with an eye cursed to see evil and blessed with an arm to slay demons, exorcist allen walker is humanity's greatest hope against the cruel akuma. they lurk in every shadow, eager to do the bidding of their leader, the millennium earl.",46
hs3034,TV Show,Desert Punk,,,Japan,2010-04-30,2004,TV-MA,1,Season,"Anime, International, Science Fiction","desert punk's usually the best man for any job, but his reputation is undone by his hormones when curvy junko uses her double-d charms to double-cross him. with debt hanging over his head, desert punk sets out into the wasteland to salvage his name.",3
hs3035,TV Show,The Office (U.K.),,,United Kingdom,2010-02-01,2001,TV-MA,3,Season,"Comedy, International, Sitcom","the office is a scathing satire of corporate life - full of backfiring practical jokes, failed flirting and all around bad behavior. starring ricky gervais and martin freeman, this mockumentary series is one of the most renowned comedies of all time.",77
hs3036,TV Show,Buso Renkin,,,Japan,2009-12-21,2006,TV-14,1,Season,"Action, Adventure, Anime","high school student kazuki muto thinks he's saving a girl from a monster, but it turns out that he's the one who needs saving! kazuki is killed while fighting a homunculus, a malevolent creature that feeds on humans. the girl, tokiko tsumura, revives him by replacing his heart with an alchemical device called a kakugane. with this device kazuki can create his own buso renkin, an alchemical weapon in the form of a huge lance, capable of destroying homunculi. with his new weapon in hand, kazuki decides to join forces with tokiko to eliminate the homunculi and destroy their master, the strange and eccentric papillon masked creator!",78
hs3037,TV Show,The Prince of Tennis,,,Japan,2009-12-21,2001,TV-PG,1,Season,"Anime, International","ryoma echizen is the 12-year-old son of a famous tennis player and a tennis genius in his own right. with talent in his blood and fire in his eyes, he backs up his confidence on the court with amazing skills. now he has to overcome the older players on his high school team who are dead set against letting him surpass them. to defeat the slippery ""viper"" kaido, the calculating sadahara inui, and a host of other opponents, ryoma will need everything he's gotten from his father, and more!",33
hs3038,TV Show,Devil May Cry,,,Japan,2009-10-23,2007,TV-MA,1,Season,"Action, Adventure, Anime","cursed to live as both monster and man, dante must spend his life fighting the demonic forces of darkness. brandishing his sword, rebellion, and his always-loaded guns, ebony and ivory, dante is more than happy to send the demons back to hell - especially when there's money to be made. the wildly popular video game is now a series, and this time, there's no sympathy for the devil.",80
hs3039,TV Show,Soul Eater,,,Japan,2009-10-23,2008,TV-14,1,Season,"Action, Adventure, Anime","maka's a meister and soul is her weapon. when they battle the forces of evil - they're a freakin' lethal team. that's when soul transforms - literally - into a razor-sharp scythe. that's when maka unleashes the slayer within, wielding her partner against witches, werewolves, and zombies that feed on innocent souls.",9
hs3040,TV Show,Inuyasha,,,Japan,2009-09-29,2000,TV-14,7,Season,"Action, Adventure, Anime","kagome is a modern high school girl who doesn't believe in the old myths and legends surrounding her grandfather's shrine. that is, until the day she falls into the shrine's well and into another time! in japan's ancient past, kagome joins the half demon inuyasha on a quest to find the scattered shards of the shikon jewel, a gem so powerful that demons from across the land will do anything to get even a piece. along the way they gain friends, battle enemies, and prepare to face their deadliest foe and rival for the shikon jewel – naraku!",51
hs3041,TV Show,Heroic Age,,,Japan,2009-08-14,2007,TV-PG,1,Season,"Action, Adventure, Anime","long ago, the advanced tribe of gold vanished from the vast universe. in the void left by their departure, the tyrannical tribe of silver ascended to rule, forcing mankind – the iron tribe – to the brink of extinction. now humanity wanders the cosmos in search of a savior. prophesy has foretold of one who will labor for their freedoms, and on a planet of ruin, a champion is found. a feral boy named age holds the destiny of their species in his hands and the untold power of the tribe of hero within.",6
hs3042,TV Show,Black Blood Brothers,,,Japan,2009-02-10,2006,TV-MA,1,Season,"Action, Adventure, Anime","it’s been a decade since the sacred war between humans and vampires. the rise of the kowloon bloodline, a new breed of monsters bearing an infectious bite, set the streets ablaze under the reign of their king. humanity had never witnessed such pure, animalistic brutality.",86
hs3043,TV Show,"Doogie Howser, M.D.",,,United States,2008-07-01,1989,TV-PG,4,Season,"Comedy, Drama, Family","douglas howser is a doctor. he is also a 16-year-old genius, he graduated college at age 10 and finished medical school at age 14. but he is still a teenager, with normal teenage friends and problems. like all adolescents, he feels that his father doesn't understand him. he is just learning to drive, and just starting to pay attention to girls even while consulting on serious medical causes like heart transplants. it's a funny and touching story about growing up with more than the usual responsibilities and demands.",28
hs3044,TV Show,Lost in Space,,,United States,2008-06-01,1965,TV-G,3,Season,"Action, Adventure, Classics","created by legendary producer irwin allen (""the poseidon adventure"") and set in the space age ""future"" of 1997, this sci-fi series follows an american family, their robot and a stowaway on their space adventures.",48
hs3045,TV Show,Hikaru no Go,,,Japan,2006-07-14,2006,TV-14,1,Season,"Anime, International, Science Fiction",hikaru shindo is like any sixth-grader in japan: a pretty normal kid with a two-tone head of hair and a penchant for antics. his life completely changes when he finds an old bloodstained go board in his grandfather's attic. the ghost of an ancient go master named fujiwara-no-sai was trapped in the board and soon becomes a part of hikaru's consciousness. together hikaru and sai make an unstoppable go-playing team!,13
hs3046,TV Show,Angel,,,United States,,1999,TV-14,5,Season,"Action, Adventure, Drama","joss whedon, the creator and executive producer of the international hit series buffy the vampire slayer, combines supernatural adventure and dark humor in this next chapter of the buffy mythology. just as whedon and executive producer david greenwalt brought the monsters of adolescence to life with buffy, this one-hour series explores the twists and turns of early adulthood with the same irony and wit. a centuries-old vampire cursed with a conscience, angel left the small california town of sunnydale and the only woman he ever loved to take up residence in los angeles, the city of angels. between pervasive evil and countless temptations lurking beneath the city's glittery facade, l.a. has proven to be the ideal address for a fallen vampire looking to save a few lost souls and, in turn, perhaps redeem his own.",54
hs3047,TV Show,Arrested Development,,,United States,,2003,TV-14,3,Season,"Comedy, Sitcom","in this critically acclaimed series, michael bluth is forced to help his wildly eccentric family pick up the pieces after its wealthy patriarch is arrested and its assets frozen.",48
